elevation_deg,link_margin_db,rl_mcs
25.2533896421427,6.788008446321404,QPSK
25.272282729495444,6.790842409424316,QPSK
25.291175816848188,6.793676372527228,QPSK
25.310068904200932,6.79651033563014,QPSK
25.32896199155368,6.799344298733052,QPSK
25.347855078906424,6.802178261835963,QPSK
25.366748166259168,6.805012224938875,QPSK
25.385641253611915,6.807846188041787,QPSK
25.40453434096466,6.810680151144698,QPSK
25.423427428317403,6.81351411424761,QPSK
25.44232051567015,6.816348077350522,QPSK
25.461213603022895,6.819182040453434,QPSK
25.48010669037564,6.822016003556346,QPSK
25.498999777728386,6.824849966659258,QPSK
25.51789286508113,6.82768392976217,QPSK
25.536785952433874,6.830517892865081,QPSK
25.555679039786618,6.833351855967992,QPSK
25.574572127139366,6.836185819070905,QPSK
25.59346521449211,6.839019782173816,QPSK
25.612358301844854,6.841853745276728,QPSK
25.6312513891976,6.84468770837964,QPSK
25.650144476550345,6.847521671482552,QPSK
25.66903756390309,6.850355634585464,QPSK
25.687930651255837,6.853189597688376,QPSK
25.70682373860858,6.856023560791287,QPSK
25.725716825961324,6.858857523894199,QPSK
25.74460991331407,6.86169148699711,QPSK
25.763503000666816,6.864525450100022,QPSK
25.78239608801956,6.867359413202934,QPSK
25.801289175372304,6.870193376305846,QPSK
25.82018226272505,6.8730273394087575,QPSK
25.839075350077795,6.8758613025116695,QPSK
25.85796843743054,6.878695265614581,QPSK
25.876861524783287,6.881529228717493,QPSK
25.89575461213603,6.8843631918204045,QPSK
25.914647699488775,6.8871971549233155,QPSK
25.933540786841522,6.890031118026228,QPSK
25.952433874194266,6.892865081129139,QPSK
25.97132696154701,6.895699044232051,QPSK
25.990220048899754,6.898533007334963,QPSK
26.009113136252502,6.901366970437875,QPSK
26.028006223605246,6.904200933540787,QPSK
26.04689931095799,6.907034896643698,QPSK
26.065792398310737,6.90986885974661,QPSK
26.08468548566348,6.912702822849522,QPSK
26.103578573016225,6.915536785952433,QPSK
26.122471660368973,6.918370749055345,QPSK
26.141364747721717,6.921204712158257,QPSK
26.16025783507446,6.924038675261169,QPSK
26.179150922427205,6.926872638364081,QPSK
26.198044009779952,6.929706601466993,QPSK
26.216937097132696,6.932540564569904,QPSK
26.23583018448544,6.935374527672816,QPSK
26.254723271838188,6.938208490775728,QPSK
26.27361635919093,6.941042453878639,QPSK
26.292509446543676,6.943876416981551,QPSK
26.311402533896423,6.946710380084463,QPSK
26.330295621249167,6.949544343187375,QPSK
26.34918870860191,6.952378306290287,QPSK
26.368081795954655,6.955212269393198,QPSK
26.386974883307403,6.958046232496111,QPSK
26.405867970660147,6.960880195599022,QPSK
26.42476105801289,6.963714158701933,QPSK
26.443654145365638,6.966548121804846,QPSK
26.462547232718382,6.969382084907757,QPSK
26.481440320071126,6.972216048010669,QPSK
26.500333407423874,6.975050011113581,QPSK
26.519226494776618,6.977883974216493,QPSK
26.53811958212936,6.980717937319405,QPSK
26.55701266948211,6.9835519004223165,QPSK
26.575905756834853,6.986385863525228,QPSK
26.594798844187597,6.98921982662814,QPSK
26.61369193154034,6.992053789731051,QPSK
26.63258501889309,6.994887752833963,QPSK
26.651478106245833,6.9977217159368745,QPSK
26.670371193598577,7.0005556790397865,QPSK
26.689264280951324,7.003389642142698,QPSK
26.708157368304068,7.00622360524561,QPSK
26.727050455656812,7.0090575683485214,QPSK
26.74594354300956,7.011891531451433,QPSK
26.764836630362304,7.014725494554345,QPSK
26.783729717715048,7.017559457657257,QPSK
26.80262280506779,7.020393420760168,QPSK
26.82151589242054,7.02322738386308,QPSK
26.840408979773283,7.026061346965992,QPSK
26.859302067126027,7.028895310068904,QPSK
26.878195154478774,7.031729273171816,QPSK
26.89708824183152,7.034563236274727,QPSK
26.915981329184262,7.037397199377639,QPSK
26.93487441653701,7.040231162480551,QPSK
26.953767503889754,7.043065125583463,QPSK
26.972660591242498,7.045899088686374,QPSK
26.991553678595245,7.048733051789287,QPSK
27.01044676594799,7.051567014892198,QPSK
27.029339853300733,7.05440097799511,QPSK
27.048232940653477,7.057234941098021,QPSK
27.067126028006225,7.060068904200934,QPSK
27.08601911535897,7.062902867303845,QPSK
27.104912202711713,7.065736830406757,QPSK
27.12380529006446,7.068570793509669,QPSK
27.142698377417204,7.071404756612581,QPSK
27.16159146476995,7.074238719715492,QPSK
27.180484552122696,7.077072682818404,QPSK
27.19937763947544,7.079906645921316,QPSK
27.218270726828184,7.082740609024228,QPSK
27.237163814180928,7.085574572127139,QPSK
27.256056901533675,7.088408535230051,QPSK
27.27494998888642,7.091242498332963,QPSK
27.293843076239163,7.094076461435875,QPSK
27.31273616359191,7.096910424538787,QPSK
27.331629250944655,7.099744387641698,QPSK
27.3505223382974,7.10257835074461,QPSK
27.369415425650146,7.105412313847522,QPSK
27.38830851300289,7.1082462769504335,QPSK
27.407201600355634,7.111080240053345,QPSK
27.42609468770838,7.113914203156257,QPSK
27.444987775061126,7.1167481662591685,QPSK
27.46388086241387,7.1195821293620805,QPSK
27.482773949766614,7.1224160924649915,QPSK
27.50166703711936,7.125250055567904,QPSK
27.520560124472105,7.128084018670815,QPSK
27.53945321182485,7.130917981773727,QPSK
27.558346299177597,7.133751944876639,QPSK
27.57723938653034,7.136585907979551,QPSK
27.596132473883085,7.139419871082462,QPSK
27.615025561235832,7.142253834185374,QPSK
27.633918648588576,7.145087797288286,QPSK
27.65281173594132,7.147921760391198,QPSK
27.671704823294064,7.150755723494109,QPSK
27.69059791064681,7.153589686597021,QPSK
27.709490997999556,7.156423649699933,QPSK
27.7283840853523,7.159257612802845,QPSK
27.747277172705047,7.162091575905757,QPSK
27.76617026005779,7.164925539008668,QPSK
27.785063347410535,7.16775950211158,QPSK
27.803956434763283,7.170593465214492,QPSK
27.822849522116027,7.173427428317404,QPSK
27.84174260946877,7.176261391420315,QPSK
27.860635696821515,7.179095354523227,QPSK
27.879528784174262,7.181929317626139,QPSK
27.898421871527006,7.184763280729051,QPSK
27.91731495887975,7.187597243831962,QPSK
27.936208046232498,7.190431206934875,QPSK
27.95510113358524,7.193265170037786,QPSK
27.973994220937985,7.196099133140698,QPSK
27.992887308290733,7.19893309624361,QPSK
28.011780395643477,7.201767059346522,QPSK
28.03067348299622,7.204601022449433,QPSK
28.04956657034897,7.207434985552345,QPSK
28.068459657701712,7.210268948655257,QPSK
28.087352745054456,7.213102911758169,QPSK
28.1062458324072,7.21593687486108,QPSK
28.125138919759948,7.218770837963992,QPSK
28.144032007112692,7.221604801066904,QPSK
28.162925094465436,7.224438764169816,QPSK
28.181818181818183,7.2272727272727275,QPSK
28.200711269170927,7.230106690375639,QPSK
28.21960435652367,7.2329406534785505,QPSK
28.23849744387642,7.2357746165814625,QPSK
28.257390531229163,7.238608579684374,QPSK
28.276283618581907,7.2414425427872855,QPSK
28.29517670593465,7.2442765058901974,QPSK
28.3140697932874,7.247110468993109,QPSK
28.332962880640142,7.249944432096021,QPSK
28.351855967992886,7.252778395198932,QPSK
28.370749055345634,7.255612358301845,QPSK
28.389642142698378,7.258446321404756,QPSK
28.408535230051122,7.261280284507668,QPSK
28.42742831740387,7.26411424761058,QPSK
28.446321404756613,7.266948210713492,QPSK
28.465214492109357,7.269782173816403,QPSK
28.484107579462105,7.272616136919315,QPSK
28.50300066681485,7.275450100022227,QPSK
28.521893754167593,7.278284063125139,QPSK
28.540786841520337,7.28111802622805,QPSK
28.559679928873084,7.283951989330962,QPSK
28.57857301622583,7.286785952433874,QPSK
28.597466103578572,7.289619915536786,QPSK
28.61635919093132,7.292453878639698,QPSK
28.635252278284064,7.295287841742609,QPSK
28.654145365636808,7.298121804845521,QPSK
28.673038452989555,7.300955767948433,QPSK
28.6919315403423,7.303789731051345,QPSK
28.710824627695043,7.306623694154256,QPSK
28.729717715047787,7.309457657257168,QPSK
28.748610802400535,7.31229162036008,QPSK
28.76750388975328,7.315125583462992,QPSK
28.786396977106023,7.317959546565903,QPSK
28.80529006445877,7.320793509668816,QPSK
28.824183151811514,7.323627472771727,QPSK
28.843076239164258,7.326461435874639,QPSK
28.861969326517006,7.329295398977551,QPSK
28.88086241386975,7.332129362080463,QPSK
28.899755501222494,7.334963325183374,QPSK
28.918648588575238,7.337797288286286,QPSK
28.937541675927985,7.340631251389198,QPSK
28.95643476328073,7.3434652144921095,QPSK
28.975327850633473,7.346299177595021,QPSK
28.99422093798622,7.3491331406979326,QPSK
29.013114025338965,7.3519671038008445,QPSK
29.03200711269171,7.3548010669037565,QPSK
29.050900200044456,7.357635030006668,QPSK
29.0697932873972,7.3604689931095795,QPSK
29.088686374749944,7.363302956212491,QPSK
29.10757946210269,7.366136919315403,QPSK
29.126472549455436,7.368970882418315,QPSK
29.14536563680818,7.371804845521226,QPSK
29.164258724160923,7.374638808624138,QPSK
29.18315181151367,7.37747277172705,QPSK
29.202044898866415,7.380306734829962,QPSK
29.22093798621916,7.383140697932873,QPSK
29.239831073571906,7.385974661035786,QPSK
29.25872416092465,7.388808624138697,QPSK
29.277617248277394,7.391642587241609,QPSK
29.296510335630142,7.394476550344521,QPSK
29.315403422982886,7.397310513447433,QPSK
29.33429651033563,7.400144476550344,QPSK
29.353189597688374,7.402978439653256,QPSK
29.37208268504112,7.405812402756168,QPSK
29.390975772393865,7.40864636585908,QPSK
29.40986885974661,7.411480328961991,QPSK
29.428761947099357,7.414314292064903,QPSK
29.4476550344521,7.417148255167815,QPSK
29.466548121804845,7.419982218270727,QPSK
29.485441209157592,7.422816181373639,QPSK
29.504334296510336,7.42565014447655,QPSK
29.52322738386308,7.428484107579462,QPSK
29.542120471215828,7.431318070682374,QPSK
29.561013558568572,7.434152033785286,QPSK
29.579906645921316,7.436985996888197,QPSK
29.59879973327406,7.439819959991109,QPSK
29.617692820626807,7.442653923094021,QPSK
29.63658590797955,7.445487886196933,QPSK
29.655478995332295,7.448321849299844,QPSK
29.674372082685043,7.451155812402757,QPSK
29.693265170037787,7.453989775505668,QPSK
29.71215825739053,7.45682373860858,QPSK
29.73105134474328,7.459657701711492,QPSK
29.749944432096022,7.4624916648144035,QPSK
29.768837519448766,7.465325627917315,QPSK
29.78773060680151,7.4681595910202265,QPSK
29.806623694154258,7.4709935541231385,QPSK
29.825516781507,7.47382751722605,QPSK
29.844409868859746,7.4766614803289615,QPSK
29.863302956212493,7.4794954434318734,QPSK
29.882196043565237,7.482329406534785,QPSK
29.90108913091798,7.485163369637697,QPSK
29.91998221827073,7.487997332740609,QPSK
29.938875305623473,7.49083129584352,QPSK
29.957768392976217,7.493665258946432,QPSK
29.976661480328964,7.496499222049344,QPSK
29.995554567681708,7.499333185152256,QPSK
30.014447655034452,7.502167148255167,QPSK
30.033340742387196,7.505001111358079,QPSK
30.052233829739944,7.507835074460991,QPSK
30.071126917092688,7.510669037563903,QPSK
30.09002000444543,7.513503000666814,QPSK
30.10891309179818,7.516336963769727,QPSK
30.127806179150923,7.519170926872638,QPSK
30.146699266503667,7.52200488997555,QPSK
30.165592353856415,7.524838853078462,QPSK
30.18448544120916,7.527672816181374,QPSK
30.203378528561903,7.530506779284285,QPSK
30.222271615914647,7.533340742387197,QPSK
30.241164703267394,7.536174705490109,QPSK
30.260057790620138,7.539008668593021,QPSK
30.278950877972882,7.541842631695932,QPSK
30.29784396532563,7.544676594798844,QPSK
30.316737052678373,7.547510557901756,QPSK
30.335630140031117,7.550344521004668,QPSK
30.354523227383865,7.55317848410758,QPSK
30.37341631473661,7.556012447210491,QPSK
30.392309402089353,7.558846410313403,QPSK
30.411202489442097,7.561680373416315,QPSK
30.430095576794844,7.564514336519227,QPSK
30.44898866414759,7.567348299622138,QPSK
30.467881751500332,7.57018226272505,QPSK
30.48677483885308,7.573016225827962,QPSK
30.505667926205824,7.575850188930874,QPSK
30.524561013558568,7.578684152033785,QPSK
30.543454100911315,7.5815181151366975,QPSK
30.56234718826406,7.5843520782396086,QPSK
30.581240275616803,7.5871860413425205,QPSK
30.60013336296955,7.5900200044454325,QPSK
30.619026450322295,7.592853967548344,QPSK
30.63791953767504,7.5956879306512555,QPSK
30.656812625027783,7.598521893754167,QPSK
30.67570571238053,7.601355856857079,QPSK
30.694598799733274,7.604189819959991,QPSK
30.71349188708602,7.607023783062902,QPSK
30.732384974438766,7.609857746165814,QPSK
30.75127806179151,7.612691709268726,QPSK
30.770171149144254,7.615525672371638,QPSK
30.789064236497,7.61835963547455,QPSK
30.807957323849745,7.621193598577461,QPSK
30.82685041120249,7.624027561680373,QPSK
30.845743498555233,7.626861524783285,QPSK
30.86463658590798,7.629695487886197,QPSK
30.883529673260725,7.632529450989108,QPSK
30.90242276061347,7.63536341409202,QPSK
30.921315847966216,7.638197377194932,QPSK
30.94020893531896,7.641031340297844,QPSK
30.959102022671704,7.643865303400755,QPSK
30.97799511002445,7.646699266503668,QPSK
30.996888197377196,7.649533229606579,QPSK
31.01578128472994,7.652367192709491,QPSK
31.034674372082687,7.655201155812403,QPSK
31.05356745943543,7.658035118915315,QPSK
31.072460546788175,7.660869082018226,QPSK
31.09135363414092,7.663703045121138,QPSK
31.110246721493667,7.66653700822405,QPSK
31.12913980884641,7.669370971326962,QPSK
31.148032896199155,7.672204934429873,QPSK
31.166925983551902,7.675038897532785,QPSK
31.185819070904646,7.677872860635697,QPSK
31.20471215825739,7.680706823738609,QPSK
31.223605245610138,7.683540786841521,QPSK
31.24249833296288,7.686374749944432,QPSK
31.261391420315626,7.689208713047344,QPSK
31.28028450766837,7.692042676150256,QPSK
31.299177595021117,7.694876639253168,QPSK
31.31807068237386,7.697710602356079,QPSK
31.336963769726605,7.700544565458991,QPSK
31.355856857079353,7.7033785285619025,QPSK
31.374749944432097,7.7062124916648145,QPSK
31.39364303178484,7.7090464547677255,QPSK
31.412536119137588,7.711880417870638,QPSK
31.431429206490332,7.7147143809735494,QPSK
31.450322293843076,7.717548344076461,QPSK
31.46921538119582,7.7203823071793725,QPSK
31.488108468548567,7.723216270282285,QPSK
31.50700155590131,7.726050233385196,QPSK
31.525894643254055,7.728884196488108,QPSK
31.544787730606803,7.73171815959102,QPSK
31.563680817959547,7.734552122693932,QPSK
31.58257390531229,7.737386085796843,QPSK
31.60146699266504,7.740220048899755,QPSK
31.620360080017782,7.743054012002667,QPSK
31.639253167370526,7.745887975105579,QPSK
31.658146254723274,7.748721938208491,QPSK
31.677039342076018,7.751555901311402,QPSK
31.695932429428762,7.754389864414314,QPSK
31.714825516781506,7.757223827517226,QPSK
31.733718604134253,7.760057790620138,QPSK
31.752611691486997,7.762891753723049,QPSK
31.77150477883974,7.765725716825961,QPSK
31.79039786619249,7.768559679928873,QPSK
31.809290953545233,7.771393643031785,QPSK
31.828184040897977,7.774227606134696,QPSK
31.847077128250724,7.777061569237609,QPSK
31.86597021560347,7.77989553234052,QPSK
31.884863302956212,7.782729495443432,QPSK
31.903756390308956,7.785563458546343,QPSK
31.922649477661704,7.788397421649256,QPSK
31.941542565014448,7.791231384752167,QPSK
31.96043565236719,7.794065347855079,QPSK
31.97932873971994,7.796899310957991,QPSK
31.998221827072683,7.799733274060903,QPSK
32.01711491442543,7.802567237163814,QPSK
32.03600800177817,7.805401200266726,QPSK
32.05490108913092,7.8082351633696385,QPSK
32.07379417648366,7.811069126472549,QPSK
32.09268726383641,7.8139030895754615,QPSK
32.111580351189154,7.816737052678373,QPSK
32.1304734385419,7.8195710157812846,QPSK
32.14936652589464,7.8224049788841965,QPSK
32.168259613247386,7.825238941987108,QPSK
32.18715270060014,7.82807290509002,QPSK
32.206045787952874,7.830906868192931,QPSK
32.224938875305625,7.833740831295843,QPSK
32.24383196265837,7.836574794398755,QPSK
32.26272505001111,7.839408757501666,QPSK
32.281618137363864,7.842242720604579,QPSK
32.3005112247166,7.84507668370749,QPSK
32.31940431206935,7.847910646810402,QPSK
32.33829739942209,7.850744609913313,QPSK
32.35719048677484,7.853578573016226,QPSK
32.376083574127584,7.856412536119137,QPSK
32.39497666148033,7.859246499222049,QPSK
32.41386974883308,7.862080462324962,QPSK
32.432762836185816,7.864914425427872,QPSK
32.45165592353857,7.867748388530785,QPSK
32.47054901089131,7.870582351633696,QPSK
32.489442098244055,7.873416314736608,QPSK
32.5083351855968,7.87625027783952,QPSK
32.52722827294954,7.879084240942431,QPSK
32.546121360302294,7.881918204045344,QPSK
32.56501444765503,7.884752167148254,QPSK
32.58390753500778,7.887586130251167,QPSK
32.602800622360526,7.890420093354079,QPSK
32.62169370971327,7.89325405645699,QPSK
32.640586797066014,7.896088019559902,QPSK
32.65947988441876,7.898921982662814,QPSK
32.67837297177151,7.901755945765726,QPSK
32.697266059124246,7.904589908868637,QPSK
32.716159146477,7.90742387197155,QPSK
32.73505223382974,7.910257835074461,QPSK
32.753945321182485,7.913091798177373,QPSK
32.77283840853523,7.915925761280284,QPSK
32.79173149588797,7.918759724383196,QPSK
32.810624583240724,7.921593687486109,QPSK
32.82951767059346,7.924427650589019,QPSK
32.84841075794621,7.927261613691932,QPSK
32.867303845298956,7.930095576794844,QPSK
32.8861969326517,7.932929539897755,QPSK
32.90509002000445,7.9357635030006675,QPSK
32.92398310735719,7.938597466103578,QPSK
32.94287619470994,7.9414314292064905,QPSK
32.961769282062676,7.9442653923094015,QPSK
32.98066236941543,7.9470993554123135,QPSK
32.99955545676817,7.9499333185152254,QPSK
33.018448544120915,7.952767281618137,QPSK
33.037341631473666,7.955601244721049,QPSK
33.0562347188264,7.95843520782396,QPSK
33.075127806179154,7.961269170926873,QPSK
33.0940208935319,7.964103134029784,QPSK
33.11291398088464,7.966937097132696,QPSK
33.131807068237386,7.969771060235607,QPSK
33.15070015559013,7.972605023338519,QPSK
33.16959324294288,7.975438986441432,QPSK
33.18848633029562,7.978272949544342,QPSK
33.20737941764837,7.981106912647255,QPSK
33.22627250500111,7.983940875750167,QPSK
33.24516559235386,7.986774838853078,QPSK
33.2640586797066,7.98960880195599,QPSK
33.282951767059345,7.992442765058901,QPSK
33.301844854412096,7.995276728161814,QPSK
33.32073794176483,7.998110691264725,QPSK
33.339631029117584,8.000944654367636,QPSK
33.35852411647033,8.003778617470548,QPSK
33.37741720382307,8.00661258057346,QPSK
33.396310291175816,8.009446543676372,QPSK
33.41520337852856,8.012280506779284,QPSK
33.43409646588131,8.015114469882196,QPSK
33.45298955323405,8.017948432985108,QPSK
33.4718826405868,8.02078239608802,QPSK
33.49077572793954,8.023616359190932,QPSK
33.50966881529229,8.026450322293844,QPSK
33.52856190264504,8.029284285396756,QPSK
33.547454989997775,8.032118248499666,QPSK
33.566348077350526,8.03495221160258,QPSK
33.58524116470327,8.037786174705492,QPSK
33.604134252056014,8.040620137808402,QPSK
33.62302733940876,8.043454100911314,QPSK
33.6419204267615,8.046288064014224,QPSK
33.66081351411425,8.049122027117138,QPSK
33.67970660146699,8.051955990220048,QPSK
33.69859968881974,8.05478995332296,QPSK
33.717492776172485,8.057623916425872,QPSK
33.73638586352523,8.060457879528784,QPSK
33.75527895087797,8.063291842631696,QPSK
33.77417203823072,8.066125805734607,QPSK
33.79306512558347,8.06895976883752,QPSK
33.811958212936204,8.071793731940431,QPSK
33.830851300288955,8.074627695043343,QPSK
33.8497443876417,8.077461658146255,QPSK
33.86863747499444,8.080295621249167,QPSK
33.88753056234719,8.08312958435208,QPSK
33.90642364969993,8.08596354745499,QPSK
33.92531673705268,8.088797510557903,QPSK
33.94420982440542,8.091631473660811,QPSK
33.96310291175817,8.094465436763725,QPSK
33.981995999110914,8.097299399866637,QPSK
34.00088908646366,8.100133362969547,QPSK
34.0197821738164,8.10296732607246,QPSK
34.038675261169146,8.105801289175371,QPSK
34.0575683485219,8.108635252278283,QPSK
34.076461435874634,8.111469215381195,QPSK
34.095354523227385,8.114303178484107,QPSK
34.11424761058013,8.117137141587019,QPSK
34.13314069793287,8.119971104689931,QPSK
34.152033785285624,8.122805067792843,QPSK
34.17092687263836,8.125639030895755,QPSK
34.18981995999111,8.128472993998667,QPSK
34.208713047343856,8.131306957101579,QPSK
34.2276061346966,8.13414092020449,QPSK
34.246499222049344,8.136974883307403,QPSK
34.26539230940209,8.139808846410313,QPSK
34.28428539675484,8.142642809513227,QPSK
34.303178484107576,8.145476772616135,QPSK
34.32207157146033,8.148310735719049,QPSK
34.34096465881307,8.15114469882196,QPSK
34.359857746165815,8.15397866192487,QPSK
34.37875083351856,8.156812625027783,QPSK
34.3976439208713,8.159646588130695,QPSK
34.416537008224054,8.162480551233607,QPSK
34.43543009557679,8.165314514336519,QPSK
34.45432318292954,8.16814847743943,QPSK
34.473216270282286,8.170982440542343,QPSK
34.49210935763503,8.173816403645255,QPSK
34.511002444987774,8.176650366748166,QPSK
34.52989553234052,8.179484329851078,QPSK
34.54878861969327,8.18231829295399,QPSK
34.567681707046006,8.1851522560569,QPSK
34.58657479439876,8.187986219159814,QPSK
34.6054678817515,8.190820182262726,QPSK
34.624360969104245,8.193654145365636,QPSK
34.643254056456996,8.19648810846855,QPSK
34.66214714380973,8.199322071571459,QPSK
34.681040231162484,8.202156034674372,QPSK
34.69993331851522,8.204989997777282,QPSK
34.71882640586797,8.207823960880194,QPSK
34.737719493220716,8.210657923983106,QPSK
34.75661258057346,8.213491887086018,QPSK
34.77550566792621,8.21632585018893,QPSK
34.79439875527895,8.219159813291842,QPSK
34.8132918426317,8.221993776394754,QPSK
34.83218492998444,8.224827739497666,QPSK
34.85107801733719,8.227661702600578,QPSK
34.86997110468993,8.23049566570349,QPSK
34.888864192042675,8.233329628806402,QPSK
34.907757279395426,8.236163591909314,QPSK
34.92665036674816,8.238997555012224,QPSK
34.945543454100914,8.241831518115138,QPSK
34.96443654145366,8.24466548121805,QPSK
34.9833296288064,8.24749944432096,QPSK
35.002222716159146,8.250333407423872,QPSK
35.02111580351189,8.253167370526782,QPSK
35.04000889086464,8.256001333629696,QPSK
35.05890197821738,8.258835296732606,QPSK
35.07779506557013,8.261669259835518,QPSK
35.09668815292287,8.26450322293843,QPSK
35.11558124027562,8.267337186041342,QPSK
35.13447432762836,8.270171149144254,QPSK
35.153367414981105,8.273005112247166,QPSK
35.172260502333856,8.275839075350078,QPSK
35.19115358968659,8.27867303845299,QPSK
35.210046677039344,8.281507001555902,QPSK
35.22893976439209,8.284340964658814,QPSK
35.24783285174483,8.287174927761725,QPSK
35.26672593909758,8.290008890864637,QPSK
35.28561902645032,8.292842853967548,QPSK
35.30451211380307,8.295676817070461,QPSK
35.32340520115581,8.29851078017337,QPSK
35.34229828850856,8.301344743276283,QPSK
35.3611913758613,8.304178706379195,QPSK
35.38008446321405,8.307012669482106,QPSK
35.3989775505668,8.30984663258502,QPSK
35.417870637919535,8.31268059568793,QPSK
35.436763725272286,8.315514558790841,QPSK
35.45565681262503,8.318348521893753,QPSK
35.474549899977774,8.321182484996665,QPSK
35.49344298733052,8.324016448099577,QPSK
35.51233607468326,8.32685041120249,QPSK
35.53122916203601,8.329684374305401,QPSK
35.55012224938875,8.332518337408313,QPSK
35.5690153367415,8.335352300511225,QPSK
35.587908424094245,8.338186263614137,QPSK
35.60680151144699,8.341020226717049,QPSK
35.62569459879973,8.343854189819961,QPSK
35.64458768615248,8.346688152922871,QPSK
35.66348077350523,8.349522116025785,QPSK
35.682373860857965,8.352356079128693,QPSK
35.701266948210716,8.355190042231607,QPSK
35.72016003556346,8.358024005334519,QPSK
35.739053122916204,8.36085796843743,QPSK
35.75794621026895,8.363691931540341,QPSK
35.77683929762169,8.366525894643253,QPSK
35.79573238497444,8.369359857746165,QPSK
35.81462547232718,8.372193820849077,QPSK
35.83351855967993,8.375027783951989,QPSK
35.852411647032675,8.3778617470549,QPSK
35.87130473438542,8.380695710157813,QPSK
35.89019782173817,8.383529673260725,QPSK
35.90909090909091,8.386363636363637,QPSK
35.92798399644366,8.389197599466549,QPSK
35.946877083796394,8.392031562569459,QPSK
35.965770171149146,8.394865525672373,QPSK
35.98466325850189,8.397699488775284,QPSK
36.00355634585463,8.400533451878195,QPSK
36.022449433207385,8.403367414981108,QPSK
36.04134252056012,8.406201378084017,QPSK
36.06023560791287,8.40903534118693,QPSK
36.07912869526562,8.411869304289842,QPSK
36.09802178261836,8.414703267392753,QPSK
36.116914869971104,8.417537230495665,QPSK
36.13580795732385,8.420371193598577,QPSK
36.1547010446766,8.423205156701489,QPSK
36.173594132029336,8.4260391198044,QPSK
36.19248721938209,8.428873082907312,QPSK
36.21138030673483,8.431707046010224,QPSK
36.230273394087575,8.434541009113136,QPSK
36.24916648144032,8.437374972216048,QPSK
36.26805956879306,8.44020893531896,QPSK
36.286952656145814,8.443042898421872,QPSK
36.30584574349855,8.445876861524782,QPSK
36.3247388308513,8.448710824627696,QPSK
36.343631918204046,8.451544787730608,QPSK
36.36252500555679,8.454378750833518,QPSK
36.381418092909534,8.45721271393643,QPSK
36.40031118026228,8.46004667703934,QPSK
36.41920426761503,8.462880640142254,QPSK
36.438097354967766,8.465714603245164,QPSK
36.45699044232052,8.468548566348076,QPSK
36.47588352967326,8.471382529450988,QPSK
36.494776617026005,8.4742164925539,QPSK
36.513669704378756,8.477050455656812,QPSK
36.53256279173149,8.479884418759724,QPSK
36.551455879084244,8.482718381862636,QPSK
36.57034896643699,8.485552344965548,QPSK
36.58924205378973,8.48838630806846,QPSK
36.608135141142476,8.491220271171372,QPSK
36.62702822849522,8.494054234274284,QPSK
36.64592131584797,8.496888197377196,QPSK
36.66481440320071,8.499722160480106,QPSK
36.68370749055346,8.50255612358302,QPSK
36.7026005779062,8.505390086685932,QPSK
36.72149366525895,8.508224049788842,QPSK
36.74038675261169,8.511058012891754,QPSK
36.759279839964435,8.513891975994664,QPSK
36.778172927317186,8.516725939097578,QPSK
36.79706601466992,8.519559902200488,QPSK
36.815959102022674,8.5223938653034,QPSK
36.83485218937542,8.525227828406312,QPSK
36.85374527672816,8.528061791509224,QPSK
36.872638364080906,8.530895754612136,QPSK
36.89153145143365,8.533729717715048,QPSK
36.9104245387864,8.53656368081796,QPSK
36.92931762613914,8.539397643920871,QPSK
36.94821071349189,8.542231607023783,QPSK
36.96710380084463,8.545065570126695,QPSK
36.98599688819738,8.547899533229607,QPSK
37.00488997555012,8.55073349633252,QPSK
37.023783062902865,8.55356745943543,QPSK
37.042676150255616,8.556401422538343,QPSK
37.06156923760836,8.559235385641255,QPSK
37.080462324961104,8.562069348744165,QPSK
37.09935541231385,8.564903311847077,QPSK
37.11824849966659,8.567737274949987,QPSK
37.137141587019336,8.5705712380529,QPSK
37.15603467437208,8.573405201155811,QPSK
37.17492776172483,8.576239164258723,QPSK
37.193820849077575,8.579073127361635,QPSK
37.21271393643032,8.581907090464547,QPSK
37.23160702378306,8.584741053567459,QPSK
37.25050011113581,8.587575016670371,QPSK
37.26939319848855,8.590408979773283,QPSK
37.2882862858413,8.593242942876195,QPSK
37.307179373194046,8.596076905979107,QPSK
37.32607246054679,8.598910869082019,QPSK
37.344965547899534,8.60174483218493,QPSK
37.36385863525228,8.604578795287843,QPSK
37.38275172260502,8.607412758390753,QPSK
37.401644809957766,8.610246721493665,QPSK
37.42053789731052,8.613080684596579,QPSK
37.43943098466326,8.615914647699489,QPSK
37.458324072016005,8.6187486108024,QPSK
37.47721715936875,8.621582573905311,QPSK
37.49611024672149,8.624416537008223,QPSK
37.51500333407424,8.627250500111135,QPSK
37.53389642142698,8.630084463214047,QPSK
37.55278950877973,8.632918426316959,QPSK
37.571682596132476,8.63575238941987,QPSK
37.59057568348522,8.638586352522783,QPSK
37.609468770837964,8.641420315625695,QPSK
37.62836185819071,8.644254278728607,QPSK
37.64725494554345,8.647088241831518,QPSK
37.6661480328962,8.64992220493443,QPSK
37.68504112024895,8.652756168037342,QPSK
37.70393420760169,8.655590131140254,QPSK
37.722827294954435,8.658424094243166,QPSK
37.74172038230718,8.661258057346076,QPSK
37.76061346965992,8.664092020448988,QPSK
